Partner ID,Partner Type,Earnings (Value),Earnings (Stability Type),Perf. Rating (Avg),Time on Platform (Months),Order/Trip Volume,Financial Activity (Score),Earnings Volatility,On-Time Loan Repayments,Operational Anomaly Score,Creditworthy
001503,Driver,2313,Seasonal,4.4,36,593,0.71,0.1,13,0.06,1
001504,Driver,2105,Variable,4.2,23,531,0.6,0.1,14,0.31,0
001505,Driver,2055,Stable,4.3,22,471,0.7,0.1,15,0.08,1
001506,Driver,1582,Seasonal,4.1,20,339,0.45,0.21,10,0.09,0
001507,Merchant,1383,Stable,4.9,47,385,0.7,0.39,15,0.21,1
001508,Merchant,878,Stable,4.0,2,258,0.17,0.52,1,0.12,0
001509,Merchant,1644,Stable,4.9,47,419,0.75,0.33,14,0.0,1
001510,Driver,1248,Stable,4.3,17,298,0.42,0.48,10,0.26,0
001511,Driver,2433,Stable,4.2,5,622,0.61,0.1,11,0.22,0
001512,Driver,1328,Stable,4.8,30,373,0.43,0.39,7,0.09,1
001513,Driver,2400,Stable,4.9,36,625,0.85,0.1,15,0.17,1
001514,Driver,1222,Stable,4.8,45,377,0.55,0.44,9,0.13,1
001515,Driver,1409,Stable,4.7,31,395,0.48,0.4,9,0.03,1
001516,Driver,1253,Variable,4.7,37,338,0.62,0.24,11,0.15,1
001517,Driver,1454,Stable,4.5,36,402,0.6,0.16,11,0.09,1
001518,Merchant,1261,Variable,4.2,4,403,0.31,0.42,8,0.06,0
001519,Driver,1747,Seasonal,4.8,39,517,0.75,0.1,15,0.0,1
001520,Merchant,1029,Stable,4.8,37,273,0.52,0.44,12,0.02,1
001521,Driver,1251,Seasonal,4.7,33,314,0.49,0.25,9,0.01,1
001522,Driver,1393,Seasonal,4.3,6,361,0.31,0.37,5,0.33,0
001523,Driver,1310,Variable,4.5,47,316,0.69,0.44,14,0.24,1
001524,Merchant,1791,Seasonal,4.7,29,482,0.56,0.26,13,0.26,1
001525,Merchant,835,Seasonal,4.7,18,288,0.38,0.45,7,0.19,0
001526,Merchant,1376,Stable,4.4,40,316,0.54,0.41,8,0.23,0
001527,Driver,1496,Stable,3.9,4,365,0.43,0.22,10,0.12,0
001528,Merchant,1951,Variable,4.2,18,391,0.55,0.1,10,0.08,0
001529,Driver,2242,Variable,4.9,38,461,0.86,0.1,15,0.19,1
001530,Driver,1862,Stable,4.7,41,390,0.65,0.1,13,0.09,1
001531,Merchant,1322,Stable,4.6,34,328,0.57,0.38,12,0.28,1
001532,Driver,1292,Stable,4.5,31,364,0.58,0.39,13,0.09,1
001533,Merchant,1072,Stable,5.0,46,262,0.55,0.44,12,0.0,1
001534,Driver,2280,Stable,5.0,30,469,0.71,0.1,13,0.19,1
001535,Driver,1075,Stable,4.3,2,288,0.36,0.48,5,0.13,0
001536,Driver,1431,Variable,4.4,12,434,0.34,0.19,8,0.22,0
001537,Driver,1969,Stable,4.7,44,496,0.77,0.1,15,0.14,1
001538,Merchant,1545,Stable,4.3,25,423,0.55,0.24,12,0.1,0
001539,Driver,1102,Stable,4.1,32,274,0.5,0.35,11,0.26,0
001540,Driver,1100,Seasonal,4.9,45,296,0.46,0.43,8,0.0,1
001541,Driver,1484,Variable,4.7,12,442,0.45,0.15,10,0.0,1
001542,Driver,1260,Stable,4.4,29,299,0.53,0.43,9,0.09,0
001543,Driver,1327,Seasonal,3.8,14,326,0.39,0.47,5,0.38,0
001544,Driver,2226,Variable,4.6,41,480,0.83,0.1,15,0.0,1
001545,Merchant,1543,Seasonal,4.3,8,351,0.5,0.26,11,0.23,0
001546,Driver,1286,Stable,4.4,24,312,0.36,0.24,5,0.22,0
001547,Merchant,1167,Stable,4.8,47,359,0.59,0.48,13,0.01,1
001548,Driver,1877,Stable,4.7,42,490,0.73,0.1,13,0.0,1
001549,Driver,1334,Stable,4.0,8,319,0.27,0.24,7,0.28,0
001550,Driver,1729,Stable,4.5,44,400,0.67,0.1,14,0.13,1
001551,Driver,1637,Variable,4.1,26,363,0.58,0.19,12,0.15,0
001552,Merchant,1498,Stable,4.5,18,414,0.52,0.38,10,0.23,0
001553,Merchant,1090,Stable,4.7,41,338,0.52,0.55,12,0.22,1
001554,Driver,2226,Seasonal,4.2,3,515,0.61,0.1,12,0.15,0
001555,Merchant,1957,Stable,5.0,39,584,0.8,0.1,15,0.12,1
001556,Driver,1122,Seasonal,4.1,18,347,0.4,0.5,10,0.3,0
001557,Driver,2383,Stable,4.9,34,655,0.84,0.1,14,0.17,1
001558,Driver,2204,Seasonal,4.7,27,646,0.73,0.1,15,0.06,1
001559,Driver,1973,Variable,4.9,30,401,0.63,0.1,12,0.08,1
001560,Driver,1682,Stable,4.8,42,417,0.6,0.1,11,0.06,1
001561,Driver,2333,Seasonal,4.2,26,523,0.73,0.1,15,0.29,1
001562,Driver,1245,Variable,4.4,18,376,0.51,0.24,10,0.08,0
001563,Driver,1579,Stable,4.8,42,347,0.58,0.37,12,0.0,1
001564,Driver,1270,Stable,4.1,13,400,0.29,0.21,5,0.25,0
001565,Driver,1011,Variable,4.6,22,292,0.42,0.46,9,0.12,0
001566,Merchant,1998,Stable,4.5,38,554,0.75,0.1,14,0.27,1
001567,Merchant,1519,Stable,4.7,19,408,0.49,0.37,11,0.02,1
001568,Driver,2092,Seasonal,4.0,5,491,0.6,0.1,13,0.35,0
001569,Merchant,1148,Variable,4.8,23,333,0.39,0.44,5,0.04,0
001570,Merchant,855,Stable,4.6,39,299,0.46,0.47,11,0.05,1
001571,Driver,1456,Stable,4.7,46,407,0.72,0.14,15,0.0,1
001572,Driver,1603,Stable,4.7,38,344,0.66,0.33,11,0.02,1
001573,Driver,1525,Variable,4.3,24,397,0.45,0.16,7,0.22,0
001574,Driver,1586,Stable,4.6,46,455,0.69,0.11,11,0.02,1
001575,Driver,2255,Seasonal,4.6,17,493,0.67,0.1,14,0.05,1
001576,Merchant,1827,Seasonal,4.4,34,521,0.62,0.24,12,0.27,1
001577,Merchant,1397,Stable,4.6,22,438,0.48,0.44,7,0.18,0
001578,Driver,1989,Stable,4.1,15,412,0.57,0.1,10,0.25,0
001579,Merchant,1856,Seasonal,4.7,40,438,0.76,0.11,14,0.21,1
001580,Merchant,1901,Stable,4.3,19,474,0.62,0.1,11,0.3,0
001581,Merchant,1265,Stable,4.6,47,385,0.59,0.34,11,0.24,1
001582,Merchant,889,Stable,4.6,29,267,0.44,0.47,9,0.0,0
001583,Driver,2309,Stable,4.2,18,553,0.66,0.1,15,0.09,1
001584,Merchant,1111,Seasonal,4.2,19,291,0.47,0.48,10,0.35,0
001585,Merchant,851,Stable,4.5,26,266,0.34,0.53,4,0.26,0
001586,Merchant,1173,Seasonal,4.8,46,284,0.55,0.28,12,0.0,1
001587,Driver,2298,Variable,4.0,10,630,0.62,0.1,11,0.29,0
001588,Merchant,1463,Variable,4.3,17,363,0.5,0.32,11,0.25,0
001589,Driver,1803,Stable,4.6,24,419,0.65,0.23,11,0.0,1
001590,Driver,1951,Stable,4.6,30,496,0.71,0.1,15,0.21,1
001591,Driver,1220,Seasonal,4.1,8,352,0.41,0.28,7,0.09,0
001592,Driver,2023,Seasonal,4.1,8,460,0.45,0.11,10,0.31,0
001593,Driver,1432,Stable,4.3,10,448,0.44,0.18,10,0.06,0
001594,Driver,1784,Stable,4.7,40,484,0.73,0.1,15,0.0,1
001595,Merchant,1307,Stable,4.7,28,360,0.45,0.38,10,0.04,1
001596,Driver,2414,Stable,5.0,44,545,0.9,0.1,15,0.11,1
001597,Driver,1021,Variable,4.6,40,283,0.45,0.41,9,0.07,1
001598,Merchant,1906,Variable,5.0,40,392,0.7,0.21,15,0.0,1
001599,Merchant,1338,Stable,4.5,7,427,0.35,0.38,6,0.0,0
001600,Merchant,1434,Stable,4.8,47,400,0.62,0.38,13,0.0,1
001601,Merchant,1772,Variable,4.1,14,431,0.46,0.24,11,0.15,0
001602,Merchant,1941,Seasonal,4.3,23,465,0.6,0.1,13,0.12,1
001603,Driver,1298,Stable,4.1,5,381,0.31,0.23,4,0.3,0
001604,Driver,1347,Variable,5.0,40,424,0.59,0.27,12,0.0,1
001605,Driver,1319,Variable,4.7,44,312,0.69,0.45,12,0.19,1
001606,Driver,2236,Stable,3.8,2,632,0.55,0.1,13,0.42,0
001607,Driver,1878,Variable,4.2,11,470,0.58,0.1,12,0.17,0
001608,Driver,1731,Stable,4.4,23,467,0.48,0.1,10,0.09,0
001609,Driver,2183,Stable,4.4,21,490,0.67,0.1,13,0.3,1
001610,Driver,1536,Stable,4.0,4,399,0.49,0.1,10,0.17,0
001611,Driver,1830,Variable,4.7,11,471,0.52,0.1,10,0.04,1
001612,Driver,1760,Stable,4.0,15,447,0.59,0.17,12,0.32,0
001613,Driver,2114,Stable,3.8,6,453,0.64,0.1,10,0.22,0
001614,Driver,1833,Stable,4.1,20,468,0.55,0.1,10,0.32,0
001615,Driver,2021,Stable,4.7,47,556,0.69,0.1,15,0.01,1
001616,Driver,1778,Stable,4.3,13,429,0.6,0.13,13,0.24,0
001617,Driver,1937,Seasonal,4.7,42,568,0.7,0.1,14,0.2,1
001618,Merchant,1837,Stable,4.1,9,542,0.45,0.22,11,0.22,0
001619,Merchant,917,Stable,4.3,7,304,0.18,0.41,4,0.14,0
001620,Driver,2144,Seasonal,4.0,12,605,0.66,0.1,14,0.26,0
001621,Driver,2093,Stable,4.4,35,597,0.71,0.11,15,0.1,1
001622,Driver,1348,Stable,4.4,4,355,0.4,0.24,10,0.08,0
001623,Driver,1621,Seasonal,4.9,33,416,0.58,0.12,10,0.0,1
001624,Merchant,1572,Seasonal,3.9,4,410,0.36,0.2,9,0.38,0
001625,Driver,1477,Seasonal,4.3,18,406,0.54,0.21,11,0.19,0
001626,Driver,1774,Stable,4.5,47,429,0.8,0.14,15,0.04,1
001627,Driver,2185,Variable,4.6,36,548,0.67,0.1,14,0.0,1
001628,Driver,1358,Seasonal,4.9,32,408,0.6,0.26,10,0.14,1
001629,Driver,2437,Stable,4.7,29,556,0.74,0.1,14,0.1,1
001630,Merchant,817,Stable,4.2,19,226,0.3,0.5,5,0.27,0
001631,Driver,1151,Stable,4.6,20,281,0.5,0.5,10,0.21,0
001632,Merchant,1927,Stable,4.5,27,576,0.57,0.1,13,0.04,1
001633,Driver,2350,Stable,4.8,40,659,0.88,0.1,15,0.14,1
001634,Merchant,1190,Variable,4.5,18,325,0.42,0.26,10,0.12,0
001635,Merchant,1770,Stable,4.8,31,449,0.55,0.28,10,0.0,1
001636,Driver,2189,Variable,4.3,4,601,0.51,0.1,10,0.3,0
001637,Driver,1416,Stable,4.3,6,324,0.42,0.24,10,0.22,0
001638,Driver,1859,Stable,4.5,35,496,0.6,0.1,13,0.04,1
001639,Driver,2140,Stable,4.8,44,472,0.75,0.1,13,0.09,1
001640,Driver,1229,Stable,5.0,39,331,0.63,0.51,12,0.06,1
001641,Driver,1102,Seasonal,4.0,38,285,0.55,0.46,10,0.29,0
001642,Merchant,1892,Stable,4.0,19,404,0.6,0.1,10,0.23,0
001643,Merchant,1914,Stable,4.4,26,546,0.61,0.1,10,0.25,1
001644,Driver,2133,Seasonal,4.5,15,467,0.63,0.1,11,0.04,1
001645,Merchant,1776,Stable,4.6,29,538,0.67,0.17,15,0.01,1
001646,Driver,2325,Stable,4.6,39,519,0.75,0.1,15,0.24,1
001647,Driver,2045,Stable,4.7,47,477,0.69,0.1,12,0.06,1
001648,Driver,2139,Stable,4.1,18,592,0.54,0.1,11,0.23,0
001649,Driver,1793,Stable,4.5,35,539,0.56,0.1,11,0.14,1
001650,Driver,2325,Stable,4.1,9,521,0.71,0.1,12,0.17,0
001651,Driver,1520,Seasonal,4.0,8,420,0.41,0.29,9,0.14,0
001652,Merchant,1802,Stable,4.5,33,542,0.6,0.1,13,0.19,1
001653,Driver,1065,Stable,4.1,13,349,0.3,0.32,7,0.25,0
001654,Driver,1861,Seasonal,5.0,45,429,0.7,0.1,15,0.0,1
001655,Driver,2176,Stable,4.2,21,592,0.57,0.1,11,0.28,0
001656,Driver,1587,Stable,4.4,19,345,0.43,0.12,10,0.04,0
001657,Driver,2245,Stable,4.8,36,585,0.86,0.1,15,0.03,1
001658,Driver,1732,Variable,4.8,37,422,0.61,0.19,13,0.05,1
001659,Driver,1236,Stable,4.6,42,362,0.55,0.37,10,0.08,1
001660,Driver,1347,Stable,4.5,16,386,0.41,0.4,6,0.23,0
001661,Driver,1553,Stable,4.8,45,409,0.68,0.33,11,0.0,1
001662,Driver,1510,Stable,4.5,23,346,0.54,0.19,8,0.2,0
001663,Driver,1507,Seasonal,4.5,32,337,0.51,0.29,9,0.1,1
001664,Driver,1725,Stable,3.9,5,431,0.51,0.2,9,0.26,0
001665,Driver,1452,Variable,4.2,11,331,0.33,0.37,7,0.08,0
001666,Merchant,914,Seasonal,4.5,25,307,0.32,0.45,4,0.25,0
001667,Driver,2237,Variable,4.2,2,525,0.6,0.1,11,0.19,0
001668,Driver,1721,Stable,4.7,39,458,0.68,0.17,13,0.01,1
001669,Merchant,1197,Stable,4.6,31,358,0.4,0.37,10,0.25,0
001670,Merchant,1674,Variable,4.6,18,366,0.61,0.15,13,0.15,1
001671,Merchant,1133,Stable,4.2,19,347,0.4,0.4,9,0.3,0
001672,Merchant,1643,Stable,4.3,3,478,0.49,0.1,7,0.18,0
001673,Driver,2248,Variable,4.9,47,583,0.88,0.1,15,0.1,1
001674,Driver,1606,Seasonal,4.8,37,361,0.53,0.29,9,0.0,1
001675,Merchant,1060,Variable,4.6,43,316,0.55,0.36,11,0.16,1
001676,Driver,1992,Stable,4.8,45,496,0.86,0.15,15,0.17,1
001677,Driver,1310,Seasonal,4.5,28,395,0.46,0.39,9,0.01,0
001678,Merchant,1250,Seasonal,4.6,26,346,0.5,0.49,9,0.09,0
001679,Driver,1511,Stable,4.8,38,421,0.68,0.39,13,0.13,1
001680,Driver,2269,Stable,4.0,5,660,0.48,0.1,7,0.36,0
001681,Driver,1813,Stable,4.8,38,450,0.75,0.25,14,0.07,1
001682,Driver,1557,Seasonal,4.5,44,417,0.66,0.31,11,0.06,1
001683,Driver,2249,Variable,4.3,38,538,0.79,0.1,15,0.16,1
001684,Driver,1085,Stable,4.3,15,365,0.41,0.55,6,0.29,0
001685,Merchant,1020,Stable,4.4,10,324,0.27,0.36,3,0.02,0
001686,Merchant,1677,Stable,4.2,12,355,0.38,0.14,5,0.26,0
001687,Driver,1253,Stable,4.7,35,340,0.55,0.31,13,0.2,1
001688,Merchant,1884,Variable,4.6,7,557,0.49,0.1,7,0.07,0
001689,Merchant,1083,Stable,4.6,26,275,0.49,0.28,7,0.13,0
001690,Merchant,1407,Stable,3.6,3,404,0.34,0.23,6,0.25,0
001691,Driver,1148,Stable,4.2,2,369,0.35,0.45,7,0.14,0
001692,Merchant,1692,Seasonal,4.5,19,437,0.62,0.29,12,0.03,1
001693,Driver,1689,Stable,4.6,32,446,0.6,0.11,12,0.01,1
001694,Merchant,1188,Seasonal,4.5,22,341,0.48,0.44,8,0.21,0
001695,Merchant,895,Variable,4.3,32,305,0.42,0.51,6,0.32,0
001696,Driver,2223,Stable,4.0,13,564,0.64,0.1,11,0.2,0
001697,Driver,1379,Stable,4.4,28,438,0.56,0.25,10,0.09,1
001698,Merchant,1039,Variable,4.2,5,306,0.23,0.57,6,0.34,0
001699,Merchant,1454,Stable,4.6,41,391,0.66,0.36,13,0.21,1
001700,Driver,2294,Variable,4.8,16,493,0.62,0.1,12,0.02,1
001701,Merchant,904,Stable,5.0,47,234,0.5,0.43,9,0.0,1
001702,Merchant,1248,Stable,4.7,37,393,0.54,0.29,11,0.0,1
001703,Driver,2403,Variable,4.1,20,685,0.73,0.1,13,0.23,1
001704,Driver,1766,Stable,4.3,22,438,0.5,0.26,9,0.32,0
001705,Driver,1104,Stable,4.8,24,321,0.39,0.56,5,0.19,0
001706,Driver,1377,Stable,4.2,28,343,0.48,0.23,10,0.17,0
001707,Driver,1535,Stable,4.4,29,420,0.59,0.36,11,0.1,1
001708,Driver,1880,Stable,4.8,29,554,0.73,0.16,15,0.0,1
001709,Merchant,1535,Variable,4.4,12,412,0.52,0.12,10,0.22,0
001710,Merchant,1095,Stable,4.7,22,290,0.47,0.35,8,0.15,0
001711,Merchant,991,Stable,4.7,31,327,0.5,0.57,11,0.05,1
001712,Driver,1108,Variable,4.4,21,319,0.36,0.55,5,0.12,0
001713,Merchant,1751,Variable,4.1,17,490,0.55,0.1,11,0.12,0
001714,Merchant,1439,Stable,4.2,9,361,0.48,0.17,8,0.19,0
001715,Driver,2000,Stable,4.4,23,426,0.64,0.1,11,0.23,1
001716,Merchant,1988,Stable,4.7,31,471,0.65,0.1,14,0.26,1
001717,Merchant,937,Stable,4.7,38,274,0.41,0.38,8,0.09,1
001718,Driver,1821,Seasonal,4.5,18,542,0.6,0.1,14,0.18,1
001719,Driver,1819,Stable,4.0,2,436,0.36,0.23,7,0.14,0
001720,Driver,1388,Seasonal,4.5,33,350,0.61,0.33,13,0.21,1
001721,Driver,1552,Stable,4.4,6,465,0.41,0.1,6,0.24,0
001722,Driver,2165,Stable,4.1,6,593,0.47,0.11,7,0.29,0
001723,Driver,1743,Seasonal,3.8,2,420,0.47,0.13,10,0.29,0
001724,Merchant,874,Stable,4.6,45,296,0.56,0.49,12,0.11,1
001725,Driver,2013,Seasonal,3.9,3,573,0.44,0.1,6,0.39,0
001726,Driver,1639,Variable,4.1,10,406,0.45,0.17,10,0.37,0
001727,Driver,2284,Stable,4.2,17,482,0.75,0.1,14,0.34,1
001728,Driver,2089,Stable,4.2,13,548,0.64,0.15,13,0.07,1
001729,Driver,1928,Variable,4.4,10,502,0.49,0.1,11,0.14,0
001730,Merchant,1252,Variable,4.8,41,352,0.56,0.24,13,0.05,1
001731,Driver,1038,Stable,4.2,6,341,0.21,0.44,5,0.06,0
001732,Merchant,1919,Stable,4.5,20,504,0.6,0.11,11,0.28,1
001733,Driver,1971,Stable,5.0,36,507,0.67,0.1,11,0.06,1
001734,Driver,2093,Stable,3.9,19,429,0.71,0.1,14,0.36,0
001735,Merchant,1185,Stable,5.0,43,353,0.53,0.29,12,0.0,1
001736,Driver,1109,Variable,4.4,10,309,0.34,0.36,7,0.29,0
001737,Merchant,1917,Stable,4.9,47,450,0.67,0.1,14,0.0,1
001738,Driver,2180,Seasonal,4.6,44,479,0.74,0.1,13,0.07,1
001739,Driver,1415,Stable,4.1,10,342,0.43,0.29,6,0.24,0
001740,Driver,1063,Variable,4.3,21,337,0.36,0.48,6,0.31,0
001741,Driver,1403,Seasonal,4.4,5,424,0.46,0.33,11,0.21,0
001742,Merchant,1382,Stable,4.7,38,371,0.48,0.41,7,0.18,1
001743,Driver,2472,Stable,4.2,1,690,0.63,0.1,11,0.09,0
001744,Merchant,802,Stable,4.2,18,242,0.3,0.67,6,0.2,0
001745,Driver,1811,Seasonal,4.4,16,431,0.44,0.26,10,0.06,0
001746,Merchant,1607,Seasonal,4.7,35,399,0.54,0.13,9,0.05,1
001747,Driver,1628,Stable,4.4,20,473,0.57,0.31,9,0.08,0
001748,Driver,2292,Stable,4.6,29,666,0.8,0.1,15,0.14,1
001749,Driver,1348,Stable,4.6,21,370,0.43,0.28,8,0.08,0
001750,Driver,1486,Seasonal,4.5,41,356,0.64,0.14,10,0.03,1
001751,Driver,1659,Stable,4.6,19,419,0.61,0.32,14,0.27,1
001752,Driver,2254,Variable,4.0,6,539,0.67,0.1,15,0.35,0
001753,Merchant,1354,Seasonal,4.9,32,301,0.54,0.25,12,0.0,1
001754,Driver,1862,Stable,4.5,33,505,0.73,0.1,14,0.25,1
001755,Driver,1400,Stable,4.4,23,369,0.53,0.4,8,0.28,0
001756,Driver,1404,Variable,4.7,30,435,0.61,0.16,14,0.07,1
001757,Driver,1362,Variable,4.9,44,358,0.59,0.21,11,0.0,1
001758,Driver,1860,Stable,4.3,10,482,0.52,0.19,10,0.23,0
001759,Driver,1937,Variable,4.4,19,553,0.64,0.2,14,0.26,1
001760,Driver,1559,Variable,4.2,5,486,0.38,0.27,9,0.1,0
001761,Driver,2178,Stable,4.3,7,554,0.61,0.1,13,0.06,1
001762,Driver,1020,Variable,5.0,42,319,0.55,0.47,11,0.0,1
001763,Driver,1835,Variable,4.5,19,379,0.47,0.12,8,0.15,0
001764,Driver,2420,Stable,4.0,20,624,0.62,0.1,10,0.18,0
001765,Driver,1098,Variable,4.6,34,351,0.42,0.51,10,0.25,0
001766,Merchant,1397,Variable,4.3,20,372,0.5,0.19,11,0.12,0
001767,Driver,1242,Seasonal,4.4,26,304,0.5,0.5,9,0.08,0
001768,Merchant,1712,Seasonal,4.4,10,503,0.4,0.31,7,0.13,0
001769,Driver,2115,Variable,4.8,38,587,0.79,0.1,14,0.11,1
001770,Driver,2024,Stable,4.8,36,557,0.68,0.1,13,0.13,1
001771,Merchant,1013,Stable,4.0,6,293,0.34,0.52,7,0.31,0
001772,Driver,2014,Stable,4.1,12,535,0.49,0.1,7,0.13,0
001773,Driver,2480,Stable,3.9,10,514,0.64,0.1,10,0.27,0
001774,Driver,1715,Stable,4.2,18,472,0.6,0.27,12,0.2,0
001775,Driver,2296,Stable,3.9,9,473,0.65,0.1,13,0.37,0
001776,Driver,1800,Variable,3.8,8,465,0.42,0.12,9,0.37,0
001777,Driver,2138,Stable,4.1,13,508,0.68,0.1,14,0.12,0
001778,Driver,2221,Variable,3.9,10,490,0.6,0.1,12,0.15,0
001779,Merchant,1737,Variable,4.0,7,391,0.55,0.25,9,0.26,0
001780,Driver,2267,Stable,4.9,42,641,0.78,0.1,15,0.13,1
001781,Merchant,1393,Stable,4.5,30,367,0.54,0.26,10,0.29,0
001782,Driver,1946,Stable,4.2,22,563,0.56,0.1,12,0.12,0
001783,Driver,1203,Stable,4.1,18,366,0.36,0.46,8,0.19,0
001784,Driver,1985,Variable,4.6,17,455,0.64,0.1,10,0.22,1
001785,Driver,2358,Variable,4.1,7,596,0.62,0.1,12,0.17,0
001786,Driver,1123,Stable,4.6,17,358,0.35,0.34,8,0.07,0
001787,Driver,1861,Variable,4.8,46,479,0.76,0.1,15,0.1,1
001788,Merchant,1489,Variable,3.9,19,344,0.41,0.23,6,0.13,0
001789,Driver,1963,Stable,4.6,32,471,0.62,0.21,10,0.27,1
001790,Merchant,1668,Seasonal,4.4,6,505,0.35,0.2,8,0.23,0
001791,Merchant,1785,Stable,4.8,44,490,0.75,0.17,15,0.05,1
001792,Driver,1284,Seasonal,3.8,12,404,0.32,0.48,7,0.37,0
001793,Merchant,817,Stable,4.7,46,271,0.52,0.64,11,0.14,1
001794,Driver,1828,Stable,4.5,46,377,0.66,0.21,13,0.29,1
001795,Driver,2153,Stable,4.9,40,489,0.86,0.1,15,0.04,1
001796,Driver,1232,Seasonal,4.6,39,300,0.62,0.35,10,0.05,1
001797,Driver,1485,Seasonal,4.7,47,385,0.74,0.37,12,0.12,1
001798,Driver,2449,Variable,4.9,41,497,0.79,0.1,13,0.14,1
001799,Merchant,811,Seasonal,4.4,17,256,0.28,0.49,6,0.09,0
001800,Driver,1977,Seasonal,4.3,29,489,0.69,0.1,14,0.12,1
001801,Driver,2128,Stable,3.8,11,445,0.52,0.1,9,0.23,0
001802,Driver,2167,Variable,5.0,46,510,0.72,0.1,15,0.07,1
001803,Driver,1970,Seasonal,4.3,2,413,0.43,0.19,10,0.24,0
001804,Merchant,1588,Variable,4.2,14,485,0.56,0.17,9,0.12,0
001805,Merchant,1160,Stable,4.1,17,371,0.47,0.28,11,0.3,0
001806,Driver,1170,Stable,4.4,14,387,0.45,0.48,10,0.11,0
001807,Merchant,1868,Seasonal,4.2,16,555,0.61,0.1,11,0.25,0
001808,Driver,1940,Stable,4.4,30,466,0.67,0.17,12,0.25,1
001809,Merchant,1490,Stable,4.0,7,384,0.49,0.35,9,0.19,0
001810,Driver,1598,Stable,4.3,35,392,0.54,0.19,12,0.14,1
001811,Merchant,1459,Stable,4.6,45,403,0.72,0.25,15,0.09,1
001812,Driver,1995,Stable,4.2,16,560,0.62,0.12,10,0.12,0
001813,Driver,1751,Stable,3.8,6,450,0.53,0.12,8,0.27,0
001814,Driver,1471,Variable,4.7,32,365,0.57,0.32,12,0.12,1
001815,Driver,1143,Variable,4.6,32,380,0.38,0.34,9,0.19,0
001816,Driver,1181,Stable,4.9,43,387,0.55,0.24,10,0.17,1
001817,Driver,1088,Variable,4.9,39,299,0.52,0.27,12,0.09,1
001818,Merchant,1959,Variable,4.3,9,575,0.51,0.1,10,0.15,0
001819,Driver,2301,Stable,3.9,12,624,0.57,0.1,12,0.33,0
001820,Driver,1129,Stable,3.8,12,284,0.26,0.32,4,0.4,0
001821,Driver,1377,Stable,4.1,15,319,0.36,0.19,6,0.29,0
001822,Driver,1442,Stable,4.1,5,434,0.44,0.18,8,0.33,0
001823,Driver,1864,Stable,4.8,41,410,0.66,0.1,15,0.14,1
001824,Driver,2012,Stable,4.7,43,465,0.71,0.1,14,0.17,1
001825,Driver,2132,Stable,4.5,41,564,0.7,0.1,15,0.02,1
001826,Driver,2155,Stable,4.2,24,611,0.63,0.1,13,0.28,0
001827,Driver,2228,Stable,4.0,7,570,0.59,0.1,12,0.37,0
001828,Merchant,831,Stable,4.1,17,252,0.27,0.4,6,0.32,0
001829,Merchant,1696,Stable,4.1,11,461,0.53,0.1,12,0.23,0
001830,Driver,1449,Seasonal,4.4,16,353,0.36,0.32,9,0.23,0
001831,Driver,2457,Stable,4.8,35,645,0.76,0.1,13,0.15,1
001832,Driver,1554,Stable,4.0,7,446,0.5,0.36,11,0.32,0
001833,Driver,1810,Stable,4.8,46,467,0.64,0.1,11,0.08,1
001834,Driver,1754,Seasonal,4.4,25,386,0.65,0.1,11,0.12,1
001835,Driver,2452,Stable,4.1,5,641,0.57,0.1,13,0.12,0
001836,Merchant,1401,Stable,3.8,11,352,0.32,0.3,4,0.42,0
001837,Driver,1593,Variable,4.9,42,411,0.65,0.14,12,0.12,1
001838,Driver,1266,Seasonal,4.6,42,394,0.52,0.32,8,0.01,1
001839,Driver,1806,Stable,4.3,18,403,0.46,0.1,10,0.24,0
001840,Driver,1523,Variable,4.4,10,420,0.34,0.19,6,0.24,0
001841,Driver,1395,Stable,4.1,3,326,0.31,0.44,8,0.36,0
001842,Driver,1317,Stable,4.2,17,403,0.47,0.42,7,0.1,0
001843,Driver,1922,Variable,4.5,24,498,0.56,0.19,13,0.1,1
001844,Driver,2439,Stable,4.3,4,585,0.56,0.1,11,0.08,0
001845,Driver,1054,Stable,4.2,15,328,0.3,0.4,4,0.17,0
001846,Driver,1733,Seasonal,4.4,30,515,0.64,0.1,11,0.12,1
001847,Driver,2056,Stable,4.8,46,416,0.78,0.1,13,0.21,1
001848,Driver,1756,Stable,4.9,47,427,0.76,0.14,15,0.0,1
001849,Driver,2104,Seasonal,4.7,43,421,0.76,0.11,13,0.06,1
001850,Driver,1509,Stable,5.0,42,398,0.56,0.12,13,0.0,1
001851,Driver,1101,Stable,4.6,23,327,0.47,0.51,11,0.19,0
001852,Merchant,942,Variable,4.8,32,287,0.33,0.51,7,0.19,0
001853,Merchant,1742,Seasonal,4.3,2,432,0.46,0.24,11,0.1,0
001854,Merchant,1492,Stable,4.9,34,340,0.48,0.13,10,0.1,1
001855,Driver,2428,Stable,4.6,46,514,0.87,0.1,15,0.22,1
001856,Driver,1891,Stable,3.8,1,440,0.51,0.16,8,0.15,0
001857,Driver,2201,Stable,5.0,42,515,0.8,0.1,15,0.13,1
001858,Driver,1690,Stable,4.2,18,513,0.44,0.1,6,0.27,0
001859,Driver,1475,Stable,4.1,5,378,0.45,0.23,9,0.19,0
001860,Driver,2232,Stable,4.3,23,634,0.7,0.1,12,0.14,1
001861,Driver,2370,Variable,5.0,46,572,0.93,0.1,15,0.03,1
